Unit,Unit Name,ID,Text,Comment
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_community_Title,Community,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_enterprise_Description,SNMP enterprise,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_enterprise_Title,Enterprise,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_generic_name_Description,SNMP generic name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_generic_name_Title,Generic name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_specific_type_Description,SNMP specific trap type,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_specific_type_Title,Specific type,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_uptime_Description,SNMP uptime,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_uptime_Title,Uptime,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_version_Description,SNMP version,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_snmp_version_Title,Version,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_source_Description,Source address,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_source_Title,Quelle,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_source_ip_type_Description,Source address using IP-aware comparison,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_source_ip_type_Title,Source IP type,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_status_name_value_Description,Status property name and value,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_status_name_value_Title,Status name and value,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogappname_Description,Syslog APP-NAME,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogappname_Title,Syslog app name,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogfacility_Description,Syslog facility,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogfacility_Title,Syslog facility,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogmsgid_Description,Syslog MSGID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogmsgid_Title,Syslog message ID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogpriority_Description,Syslog priority,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogpriority_Title,Syslog priority,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogprocid_Description,Syslog ProcID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogprocid_Title,Syslog process ID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogstructdata_Description,Syslog structured data,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogstructdata_Title,Syslog structured data,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogtag_Description,Syslog Tag,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogtag_Title,Syslog Tag,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogversion_Description,Syslog protocol version,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_syslogversion_Title,Syslog Version,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_systemid_Description,System identifier,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_systemid_Title,System ID,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_friday_Description,Run on Friday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_friday_Title,Friday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_monday_Description,Run on Monday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_monday_Title,Monday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_saturday_Description,Run on Saturday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_saturday_Title,Saturday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_sunday_Description,Run on Sunday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_sunday_Title,Sunday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_thursday_Description,Run on Thursday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_thursday_Title,Thursday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_tuesday_Description,Run on Tuesday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_tuesday_Title,Tuesday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_wednesday_Description,Run on Wednesday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_eval_weekday_wednesday_Title,Wednesday,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_and_Description,All children must match,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_and_Title,AND,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_false_Description,Always false,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_false_Title,FALSE,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_not_Description,Negates one child,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_not_Title,NOT,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_or_Description,Any child may match,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_or_Title,OR,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_true_Description,Always true,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_true_Title,TRUE,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_xor_Description,Exactly one child may match,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterPreset_op_xor_Title,XOR,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterRoot_Help,Root of the rule condition tree. Add operator or condition filters below this item.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_FilterRoot_Name,Filter root,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_RuleTemplate_Empty_Description,Eine Regel ohne Aktion erstellen.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_RuleTemplate_Empty_Title,Leere Regel,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_RuleTemplate_WithAction_Description,Eine Regel erstellen und ihre erste Aktion auswählen.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,Workbench_RuleTemplate_WithAction_Title,Regel mit Aktion,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bAbortRuleOnFailure,Ausführen einer Regel abbrechen wenn eine Regel fehlschlägt?,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bAddFacilityString,Facility-String hinzufügen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bAutoReloadRandomDelay,Aktiviere zufällige Wartezeit zwischen der Überprüfung nach neuen Konfigurationen.,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bIgnoreTlsCertificateErrors,TLS-Zertifikatsfehler ignorieren,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bIndicateErrorToOrigin,Sender über Fehler bei Aktionen informieren?,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bIsRegex_,Aktiviere regulärere Ausdrücke,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bReportInXML,Benutze XML Format,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bReportTruncatedLog,Melde abgeschnittenes Protokoll,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bShowEvtChannelAdmin,Operational / administrative Channels anzeigen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bShowEvtChannelDebug,Debug / analytic Channels anzeigen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bShowSyslogMsgNbr,Syslog Meldungsnummern,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bUseCustomEventLog,Verwende individuellen EventLog Kanal,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bUseLegacyFormat,Früheres Format Benutzen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,bUseTLS,Benutze TLS/SSL Verschlüsselung,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,btnButtonDBMonReloadLastPos,Letzter DB Index neuladen,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,btnButtonFileMonResetAllLastPos,Alle Dateizähler zurücksetzten,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,btnButtonPassiveSyslogTest,Teste passiven Syslogserver,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
WINSyslogClient.WinUI/Strings/Resources,WINSyslogClient.WinUI Resources,btnButtonResetLastPos,DB Index zurücksetzten,NG .resw source; locale=de-DE; revision=7d81679f19f5fdaf5c8becaed58204869d1ac857
